00010 features=145 size=13 p=5 tap=41 reset=false scheme=2 ops=3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3 ks=0,0,0,0,92,0,0,0,0,0,0,0,0,86,0,0,0,91,0,0,0,0,0,0,76,0,161,124,82,0,0,0,128,0,0,0,158,0,0,0,0,0,142,0,0,110,0,0,139,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0
00011 features=508 size=0 p=5 tap=41 reset=false scheme=2 ops=3,3,3,3,0,3,3,0,0,0,0,0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,0,3,3,3,3,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,3,0,0,3,0,3,3,0,0,0,0,0,3,0,0,0,3,3 ks=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00012 features=818 size=1 p=5 tap=41 reset=true scheme=2 ops=2,3,3,3,0,3,1,1,0,0,0,0,3,1,3,2,3,3,3,0,0,0,0,3,3,0,2,1,2,3,3,0,0,3,1,0,0,0,2,0,0,1,3,0,3,2,1,2,1,2,1,3,1,1,0,1,0,2,3,0,0,0,3,1 ks=0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00013 features=609 size=1 p=5 tap=41 reset=false scheme=2 ops=2,2,3,3,0,3,1,1,0,0,0,0,3,1,3,2,3,3,1,0,0,0,0,3,3,0,2,1,2,3,3,0,0,3,1,0,0,0,2,0,0,1,3,0,3,2,1,2,1,2,1,3,1,1,0,1,0,2,3,0,0,0,3,1 ks=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00014 features=912 size=31 p=5 tap=41 reset=true scheme=2 ops=2,3,3,3,2,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3,2,2,2,3,3,3,2,2,2,3,3,2,3,3,2,2,2,2,2,2,3,2,3,3,3,2,2,2,3,2,3,3,2,2,2,2,3,2,3,3,2,2,3,2 ks=0,0,0,0,89,152,0,0,0,0,77,0,0,86,154,91,12,91,0,171,0,0,0,0,76,0,161,255,82,32,0,0,128,116,204,0,158,87,0,0,0,4,142,0,0,110,0,112,139,0,0,0,175,0,172,198,0,0,191,12,0,0,200,28
00015 features=537 size=1 p=5 tap=41 reset=false scheme=2 ops=3,3,3,3,0,3,3,0,0,0,0,0,3,3,3,3,3,3,3,0,0,0,0,3,3,0,0,3,3,3,3,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,3,0,0,3,0,3,3,0,0,0,0,0,3,0,0,0,3,3 ks=0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00016 features=530 size=0 p=5 tap=41 reset=true scheme=2 ops=1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1 ks=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00017 features=940 size=19 p=5 tap=41 reset=true scheme=2 ops=2,3,3,3,2,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3,2,2,2,3,3,3,2,2,2,3,3,2,3,3,2,2,2,2,2,2,3,1,3,0,3,2,2,2,3,2,3,3,2,2,2,2,3,2,3,3,2,2,3,2 ks=0,0,0,0,89,152,0,0,0,0,0,0,0,86,154,91,12,91,0,171,0,0,0,0,0,0,0,255,0,32,0,0,128,116,204,0,158,87,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,191,12,0,0,200,0
00018 features=249 size=0 p=5 tap=15 reset=false scheme=2 ops=3,3,3,3,3,1,3,3,3,3,0,0,0,0,0,0,0,0,3,3,3,0,0,3,3,0,2,1,2,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3 ks=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00019 features=1016 size=1 p=5 tap=41 reset=false scheme=2 ops=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 ks=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
