# 2026-09-25T10:54:02+08:00 run read-nlv-bar0: cell.py  --env MODE=read --env VBAR=0 --env VLO=0   (commit 2b09a94)
read: MW=lv MS=nlv VLO=0.0 VBAR=0.0 RBAR=None N=32 CBL=10f SN1=0.85; RBL at 5/10/20 ns after RWL rises; SN before/during/after
mos_ff   85C SN 0.275: RBL  0.487  0.291  0.166   SN  0.257  0.345  0.239
mos_ff   85C SN 0.300: RBL  0.405  0.223  0.104   SN  0.281  0.348  0.264
mos_ff   85C SN 0.325: RBL  0.328  0.156  0.048   SN  0.306  0.352  0.289
mos_ff   85C SN 0.350: RBL  0.254  0.093  0.011   SN  0.331  0.357  0.314
mos_ff   85C SN 0.375: RBL  0.183  0.039  0.001   SN  0.356  0.364  0.339
mos_ff   85C SN 0.400: RBL  0.115  0.009  0.000   SN  0.381  0.379  0.364
mos_ff   85C SN 0.425: RBL  0.057  0.001 -0.000   SN  0.406  0.401  0.389
mos_ff   85C SN 0.450: RBL  0.020  0.000 -0.000   SN  0.431  0.426  0.414
mos_ff   85C SN 0.475: RBL  0.005  0.000 -0.000   SN  0.456  0.451  0.439
mos_ff   85C SN 0.500: RBL  0.001 -0.000 -0.000   SN  0.481  0.476  0.464
mos_ff   85C SN 0.525: RBL  0.000 -0.000 -0.000   SN  0.506  0.501  0.488
mos_ff   85C SN 0.550: RBL  0.000 -0.000 -0.000   SN  0.531  0.525  0.513
mos_ff   85C SN 0.575: RBL  0.000 -0.000 -0.000   SN  0.556  0.550  0.538
mos_ff   85C SN 0.600: RBL -0.000 -0.000 -0.000   SN  0.580  0.575  0.562
mos_ff   85C SN 0.625: RBL -0.000 -0.000 -0.000   SN  0.605  0.599  0.587
mos_ff   85C SN 0.650: RBL -0.000 -0.000 -0.000   SN  0.630  0.624  0.611
mos_ff   85C SN 0.675: RBL -0.000 -0.000 -0.000   SN  0.655  0.649  0.636
mos_ff   85C SN 0.700: RBL -0.000 -0.000 -0.000   SN  0.679  0.674  0.660
mos_ff   85C SN 0.725: RBL -0.000 -0.000 -0.000   SN  0.704  0.698  0.685
mos_ff   85C SN 0.750: RBL -0.000 -0.000 -0.000   SN  0.729  0.723  0.709
mos_ff   85C SN 0.775: RBL -0.000 -0.000 -0.000   SN  0.754  0.748  0.734
mos_ff   85C SN 0.800: RBL -0.000 -0.000 -0.000   SN  0.778  0.772  0.758
mos_ff   85C SN 0.825: RBL -0.000 -0.000 -0.000   SN  0.803  0.797  0.783
mos_ff   85C SN 0.850: RBL -0.000 -0.000 -0.000   SN  0.828  0.821  0.807
mos_ff   85C SN 0.875: RBL -0.000 -0.000 -0.000   SN  0.852  0.846  0.832
mos_ff   85C SN 0.900: RBL -0.000 -0.000 -0.000   SN  0.877  0.871  0.856
mos_ff   85C SN 0.925: RBL -0.000 -0.000 -0.000   SN  0.902  0.895  0.881
mos_ff   85C SN 0.950: RBL -0.000 -0.000 -0.000   SN  0.927  0.920  0.905
mos_ff   85C SN 0.975: RBL -0.000 -0.000 -0.000   SN  0.951  0.945  0.930
mos_ff   85C SN 1.000: RBL -0.000 -0.000 -0.000   SN  0.976  0.969  0.954
mos_ss   27C SN 0.000: RBL  1.201  1.200  1.200   SN  0.000  0.235  0.116
mos_ss   27C SN 0.025: RBL  1.200  1.200  1.199   SN  0.025  0.265  0.145
mos_ss   27C SN 0.050: RBL  1.200  1.199  1.198   SN  0.050  0.293  0.171
mos_ss   27C SN 0.075: RBL  1.200  1.199  1.197   SN  0.075  0.319  0.194
mos_ss   27C SN 0.100: RBL  1.199  1.198  1.196   SN  0.100  0.342  0.215
mos_ss   27C SN 0.125: RBL  1.199  1.196  1.192   SN  0.125  0.363  0.236
mos_ss   27C SN 0.150: RBL  1.197  1.194  1.186   SN  0.150  0.384  0.255
mos_ss   27C SN 0.175: RBL  1.195  1.188  1.175   SN  0.175  0.404  0.274
mos_ss   27C SN 0.200: RBL  1.190  1.178  1.154   SN  0.200  0.425  0.292
mos_ss   27C SN 0.225: RBL  1.182  1.161  1.120   SN  0.225  0.445  0.308
mos_ss   27C SN 0.250: RBL  1.168  1.132  1.063   SN  0.250  0.464  0.323
mos_ss   27C SN 0.275: RBL  1.146  1.088  0.977   SN  0.275  0.483  0.335
mos_ss   27C SN 0.300: RBL  1.113  1.023  0.855   SN  0.300  0.502  0.345
mos_ss   27C SN 0.325: RBL  1.068  0.936  0.695   SN  0.325  0.520  0.354
mos_ss   27C SN 0.350: RBL  1.009  0.823  0.520   SN  0.350  0.537  0.359
mos_ss   27C SN 0.375: RBL  0.935  0.685  0.399   SN  0.375  0.554  0.375
mos_ss   27C SN 0.400: RBL  0.845  0.531  0.307   SN  0.400  0.561  0.400
mos_ss   27C SN 0.425: RBL  0.738  0.404  0.229   SN  0.425  0.552  0.425
mos_ss   27C SN 0.450: RBL  0.613  0.305  0.157   SN  0.450  0.547  0.450
mos_ss   27C SN 0.475: RBL  0.481  0.220  0.089   SN  0.475  0.545  0.475
mos_ss   27C SN 0.500: RBL  0.363  0.143  0.029   SN  0.500  0.546  0.500
mos_ss   27C SN 0.525: RBL  0.263  0.071  0.003   SN  0.525  0.549  0.525
mos_ss   27C SN 0.550: RBL  0.173  0.019  0.000   SN  0.550  0.557  0.550
mos_ss   27C SN 0.575: RBL  0.094  0.002  0.000   SN  0.575  0.576  0.575
mos_ss   27C SN 0.600: RBL  0.035  0.000  0.000   SN  0.600  0.600  0.600
mos_ss   27C SN 0.625: RBL  0.008  0.000  0.000   SN  0.625  0.625  0.625
mos_ss   27C SN 0.650: RBL  0.002  0.000  0.000   SN  0.650  0.650  0.650
mos_ss   27C SN 0.675: RBL  0.000  0.000  0.000   SN  0.675  0.675  0.675
mos_ss   27C SN 0.700: RBL  0.000  0.000  0.000   SN  0.700  0.700  0.700
mos_ss   27C SN 0.725: RBL  0.000  0.000  0.000   SN  0.725  0.725  0.725
mos_ss   27C SN 0.750: RBL  0.000  0.000  0.000   SN  0.750  0.750  0.750
mos_ss   27C SN 0.775: RBL  0.000  0.000  0.000   SN  0.775  0.775  0.775
mos_ss   27C SN 0.800: RBL  0.000  0.000  0.000   SN  0.800  0.800  0.800
mos_ss   27C SN 0.825: RBL  0.000  0.000  0.000   SN  0.825  0.825  0.825
mos_ss   27C SN 0.850: RBL  0.000  0.000  0.000   SN  0.850  0.850  0.850
mos_ss   27C SN 0.875: RBL  0.000  0.000  0.000   SN  0.875  0.875  0.875
mos_ss   27C SN 0.900: RBL  0.000  0.000  0.000   SN  0.900  0.900  0.900
mos_ss   27C SN 0.925: RBL  0.000  0.000  0.000   SN  0.925  0.925  0.925
mos_ss   27C SN 0.950: RBL  0.000  0.000  0.000   SN  0.950  0.950  0.950
mos_ss   27C SN 0.975: RBL  0.000  0.000  0.000   SN  0.975  0.975  0.975
mos_ss   27C SN 1.000: RBL  0.000  0.000  0.000   SN  1.000  1.000  1.000
mos_ss   85C SN 0.000: RBL  1.199  1.198  1.196   SN  0.000  0.243  0.123
mos_ss   85C SN 0.025: RBL  1.198  1.197  1.195   SN  0.025  0.270  0.147
mos_ss   85C SN 0.050: RBL  1.197  1.195  1.191   SN  0.050  0.294  0.169
mos_ss   85C SN 0.075: RBL  1.196  1.193  1.186   SN  0.075  0.317  0.190
