kernel,loc,width,value,t_def,t_last
vfir2,L44.w31,32,3755705236,142693,145862
vfir2,L44.w32,32,4122014060,142733,145902
vfir2,L44.w33,32,1464803053,142773,145942
vfir2,L44.w34,32,1112810657,142813,145982
vfir2,L44.w35,32,1124583052,142853,146022
vfir2,L44.w36,32,2603084913,142893,146062
vfir2,L44.w37,32,4169054368,142933,146102
vfir2,L44.w38,32,1802836332,142973,146142
vfir2,L44.w39,32,2805964978,143013,146182
vfir2,L44.w40,32,77452082,143053,146222
vfir2,L44.w41,32,3004217136,143093,146262
vfir2,L44.w42,32,2396377527,143133,146302
vfir2,L44.w43,32,4118873460,143173,146342
vfir2,L44.w44,32,603740882,143213,146382
vfir2,L44.w45,32,2880038840,143253,146422
vfir2,L44.w46,32,243872514,143293,146462
vfir2,L44.w47,32,1086484656,143333,146502
vfir2,L44.w48,32,144122986,143373,146542
vfir2,L44.w49,32,565655455,143413,146582
vfir2,L44.w50,32,692198464,143453,146622
vfir2,L44.w51,32,733197167,143493,146662
vfir2,L44.w52,32,411766852,143533,146702
vfir2,L44.w53,32,1947294854,143573,146742
vfir2,L44.w54,32,2727629373,143613,146782
vfir2,L44.w55,32,994950956,143653,146822
vfir2,L44.w56,32,2182956550,143693,146862
vfir2,L44.w57,32,3935899284,143733,146902
vfir2,L44.w58,32,4223954714,143773,146942
vfir2,L44.w59,32,3041238403,143813,146982
vfir2,L44.w60,32,4012059186,143853,147022
vfir2,L44.w61,32,134867683,143893,147062
vfir2,L44.w62,32,4271453357,143933,147102
vfir2,L44.w63,32,1059828510,143973,147142
vfir2,L45.w0,32,998467548,144653,147822
vfir2,L45.w1,32,3066037452,144693,147862
vfir2,L45.w2,32,1909961038,144733,147902
vfir2,L45.w3,32,315884807,144773,147942
vfir2,L45.w4,32,1077095174,144813,147982
vfir2,L45.w5,32,345440838,144853,148022
vfir2,L45.w6,32,2539345059,144893,148062
vfir2,L45.w7,32,980125351,144933,148102
vfir2,L45.w8,32,2680764173,144973,148142
vfir2,L45.w9,32,3399825568,145013,148182
vfir2,L45.w10,32,3436864857,145053,148222
vfir2,L45.w11,32,2679670842,145093,148262
vfir2,L45.w12,32,3047272017,145133,148302
vfir2,L45.w13,32,1545453871,145173,148342
vfir2,L45.w14,32,1102128493,145213,148382
vfir2,L45.w15,32,2940165496,145253,148422
vfir2,L45.w16,32,1816843858,145293,148462
vfir2,L45.w17,32,1197166857,145333,148502
vfir2,L45.w18,32,2259968603,145373,148542
vfir2,L45.w19,32,3224136597,145413,148582
vfir2,L45.w20,32,20722291,145453,148622
vfir2,L45.w21,32,649035920,145493,148662
vfir2,L45.w22,32,152468801,145533,148702
vfir2,L45.w23,32,1652500565,145573,148742
vfir2,L45.w24,32,1755466623,145613,148782
vfir2,L45.w25,32,688207320,145653,148822
vfir2,L45.w26,32,477492862,145693,148862
vfir2,L45.w27,32,2199374752,145733,148902
vfir2,L45.w28,32,3108567082,145773,148942
vfir2,L45.w29,32,377189855,145813,148982
vfir2,L45.w30,32,1034509522,145853,149022
vfir2,L45.w31,32,437705471,145893,149062
vfir2,L45.w32,32,428522171,145933,149102
vfir2,L45.w33,32,85048043,145973,149142
vfir2,L45.w34,32,780653589,146013,149182
vfir2,L45.w35,32,3223738878,146053,149222
vfir2,L45.w36,32,994394154,146093,149262
vfir2,L45.w37,32,451934972,146133,149302
vfir2,L45.w38,32,933526756,146173,149342
vfir2,L45.w39,32,104969466,146213,149382
vfir2,L45.w40,32,2236545632,146253,149422
vfir2,L45.w41,32,2875436290,146293,149462
vfir2,L45.w42,32,1994596186,146333,149502
vfir2,L45.w43,32,1949304083,146373,149542
vfir2,L45.w44,32,1330263358,146413,149582
vfir2,L45.w45,32,2300098178,146453,149622
vfir2,L45.w46,32,2756332870,146493,149662
vfir2,L45.w47,32,1632099224,146533,149702
vfir2,L45.w48,32,912464702,146573,149742
vfir2,L45.w49,32,2940706601,146613,149782
vfir2,L45.w50,32,3893657033,146653,149822
vfir2,L45.w51,32,3266429547,146693,149862
