kernel,loc,width,value,t_def,t_last
linebuf,L157.w10,32,3412661697,491902,502400
linebuf,L157.w11,32,1632874353,492062,502400
linebuf,L158.w0,32,3465692363,492222,505600
linebuf,L158.w1,32,503095564,492382,505600
linebuf,L158.w2,32,3675889851,492542,505600
linebuf,L158.w3,32,2911093755,492702,505600
linebuf,L158.w4,32,1304572582,492862,505600
linebuf,L158.w5,32,403978018,493022,505600
linebuf,L158.w6,32,1824632495,493182,505600
linebuf,L158.w7,32,3613727055,493342,505600
linebuf,L158.w8,32,1053941995,493502,505600
linebuf,L158.w9,32,2159247377,493662,505600
linebuf,L158.w10,32,2393059118,493822,505600
linebuf,L158.w11,32,882234922,493982,505600
linebuf,L159.w0,32,1417799478,494142,508800
linebuf,L159.w1,32,3964413819,494302,508800
linebuf,L159.w2,32,1454547940,494462,508800
linebuf,L159.w3,32,2187513285,494622,508800
linebuf,L159.w4,32,3365628371,494782,508800
linebuf,L159.w5,32,1679728269,494942,508800
linebuf,L159.w6,32,4107260726,495102,508800
linebuf,L159.w7,32,3847101137,495262,508800
linebuf,L159.w8,32,2508863573,495422,508800
linebuf,L159.w9,32,2066533911,495582,508800
linebuf,L159.w10,32,449631239,495742,508800
linebuf,L159.w11,32,557158118,495902,508800
linebuf,L160.w0,32,1926772655,498782,512000
linebuf,L160.w1,32,2249473556,498942,512000
linebuf,L160.w2,32,4243558933,499102,512000
linebuf,L160.w3,32,2399367102,499262,512000
linebuf,L160.w4,32,3089719976,499422,512000
linebuf,L160.w5,32,3624977398,499582,512000
linebuf,L160.w6,32,3585379024,499742,512000
linebuf,L160.w7,32,2496937694,499902,512000
linebuf,L160.w8,32,3012001550,500062,512000
linebuf,L160.w9,32,2233720933,500222,512000
linebuf,L160.w10,32,2300466123,500382,512000
linebuf,L160.w11,32,130001642,500542,512000
linebuf,L161.w0,32,3851805643,500702,515200
linebuf,L161.w1,32,4208143535,500862,515200
linebuf,L161.w2,32,3571768067,501022,515200
linebuf,L161.w3,32,4256905144,501182,515200
linebuf,L161.w4,32,1251235156,501342,515200
linebuf,L161.w5,32,3191927694,501502,515200
linebuf,L161.w6,32,674446862,501662,515200
linebuf,L161.w7,32,858882631,501822,515200
linebuf,L161.w8,32,1590649181,501982,515200
linebuf,L161.w9,32,1671766755,502142,515200
linebuf,L161.w10,32,2238011570,502302,515200
linebuf,L161.w11,32,1392515939,502462,515200
linebuf,L162.w0,32,418244291,502622,518400
linebuf,L162.w1,32,1758801590,502782,518400
linebuf,L162.w2,32,1483392742,502942,518400
linebuf,L162.w3,32,542741065,503102,518400
linebuf,L162.w4,32,2469201032,503262,518400
linebuf,L162.w5,32,278583920,503422,518400
linebuf,L162.w6,32,187151561,503582,518400
linebuf,L162.w7,32,1290621082,503742,518400
linebuf,L162.w8,32,3500177909,503902,518400
linebuf,L162.w9,32,3431525329,504062,518400
linebuf,L162.w10,32,2796526400,504222,518400
linebuf,L162.w11,32,2292145818,504382,518400
