25-Sep-2026 04:19:28 | INFO    | KLayout version detected: 0.30.0
25-Sep-2026 04:19:28 | INFO    | Using DRC JSON file: /pdk/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
25-Sep-2026 04:19:28 | INFO    | Running IHP-SG13G2 main checks on design /work/6t-pdk-nomark.gds, topcell: ARRAY6T
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : pldb_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : pwell_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : pwell_pin has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : pwell_block has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : ic_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : via3_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : metal4_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : metal4_pin has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : metal4_mask has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : metal4_filler has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : metal4_nofill has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : metal4_slit has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : metal4_text has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : metal4_opc has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : metal4_noqrc has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425320K) : metal4_res has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425576K) : metal4_iprobe has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425576K) : metal4_diffprb has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425832K) : heattrans_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425832K) : heatres_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (425832K) : pempoly_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (426088K) : fbe_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (426088K) : empoly_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (426088K) : ldmos_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (426344K) : pbiwind_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (426344K) : digisub_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (426600K) : nodrc_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (426600K) : text_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (426600K) : via4_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (426856K) : metal5_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (426856K) : metal5_pin has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (426856K) : metal5_mask has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427112K) : metal5_filler has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427112K) : metal5_nofill has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : metal5_slit has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : metal5_text has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : metal5_opc has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : metal5_noqrc has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : metal5_res has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : metal5_iprobe has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : metal5_diffprb has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : radhard_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : memcap_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : varicap_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : flash_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : intbondvia_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : intbondmet_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : devbondvia_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : devbondmet_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : devtrench_drw has 0 polygons
2026-09-25 04:19:29 +0000: Memory Usage (427368K) : redist_drw has 0 polygons
